09f22c9ecd883a75ac9a25883d0cdfdf	0.398	-0.260792,0.2327549,0.0605996,0.1161131,0.1652204,-0.1135093,0.0088193,0.2003454,-0.0798447,-0.1686229,-0.0522972,-0.0468753,-0.0160942,0.0370782,-0.2311589,-0.0213307,0.3539759,-0.184664,-0.0294796,0.1439279,0.1526428,0.3417044,0.2875006,0.2545416,-0.2121903,0.0046469,0.2529805,0.2230388,-0.1519847,0.0924931,0.1601938,0.0198416
f2ffa910ae2239b2b65c9ef1ad3e1be3	0.3977	-0.0330087,0.1246283,-0.0959444,-0.0654978,-0.0829224,-0.1124726,-0.2597541,0.1610232,-0.2323303,-0.0181955,-0.0281446,-0.1812261,0.2242859,0.2188536,-0.0469619,0.1257529,-0.076663,0.019345,0.1366607,0.0477688,-0.0773055,0.0058929,0.232858,-0.1324969,0.0600684,0.0908601,0.3586334,0.2810142,-0.3948096,0.2643869,0.0828465,0.3093613
319bcaee9ab135f7afc848d5e3583b11	0.3974	-0.2581779,0.1357455,0.0796182,0.208667,0.0050472,-0.1134051,-0.1041072,0.1936469,-0.1578659,-0.1017086,-0.222895,-0.1533314,-0.1019502,0.0600006,-0.2147547,0.0175051,0.3289776,-0.2066131,-0.005269,0.1192137,0.0570933,0.3492341,0.2971392,0.1490907,-0.197667,-0.0700225,0.351243,0.1048395,0.0548875,0.1792588,0.1218524,0.0755135
9d179e8d93c83e4ca6ad73febae03d7f	0.3973	-0.1746279,0.2514356,-0.0194444,-0.0833747,-0.2208597,0.0813725,0.1295851,0.0263888,-0.1668281,0.0930317,0.2479631,0.0806089,-0.1493916,0.0099067,-0.0840295,-0.0432104,0.1079498,-0.0279801,-0.2396458,-0.0515584,-0.0405005,0.4253536,0.1570858,0.0856039,-0.1805088,-0.0528023,0.1513934,0.3199978,0.1278062,0.3590679,0.1693675,0.2617607
83551d6b66d53f8b911c07dbcb1525d3	0.3966	0.0097295,0.0583191,-0.0206364,0.3009734,0.0937001,0.2103223,-0.0300178,-0.0164144,-0.1872806,-0.0367537,0.3272316,0.0609151,-0.1579707,0.4338879,-0.1319778,0.1499609,0.038024,-0.0936665,-0.0048345,0.1743596,-0.0367383,0.0784142,0.2433135,-0.1015511,0.1459628,-0.1358376,-0.0764103,0.1186677,-0.304659,0.2341365,-0.0410885,0.3525796
16b94495df293f5f98d54090441dbb63	0.3965	-0.1867337,0.1974352,0.0186696,0.2248652,-0.0050398,0.0069435,-0.0585783,0.1565307,-0.1637847,0.009964,-0.2846997,-0.3100654,0.0031495,0.1312257,-0.1579271,0.2000924,0.2557441,-0.1510852,0.0237091,0.3109239,-0.0232538,0.2586046,0.3442097,-0.1220078,-0.1732859,-0.0079138,0.253149,0.0422187,-0.0884541,0.0779519,0.0979381,0.234951
92b8246c3bc33ccaab56f06e3eddafc7	0.3957	-0.2579592,0.3533904,-0.0930619,0.2231733,0.0522015,0.2498298,-0.0182953,0.1845757,0.1210136,-0.2353926,-0.0620194,0.0598879,-0.0644496,0.0319302,-0.032522,0.0819676,0.2682779,-0.0091752,-0.2391069,0.1737938,0.2031086,0.2445365,0.0285486,0.1558471,-0.2034133,0.1377984,0.2487418,0.1790443,-0.0423884,0.2164818,0.0365344,0.2650418
75be01ec3d9d30579d8c17ac32c75901	0.3952	-0.0816197,0.041292,-0.0378289,0.1418655,-0.2104617,-0.015655,-0.2036359,0.1661063,-0.1059841,-0.2994186,0.0217951,-0.2943476,0.0561533,0.1607336,-0.1107771,0.1830147,0.1722361,0.1318111,-0.0912524,0.1492628,-0.0924005,0.1742801,0.2437075,-0.0106295,-0.0203082,-0.0974978,0.2840922,-0.0359009,0.024215,0.3510434,0.2663234,0.3619381
2eb55cb0ef983fe7b737f2458b2d78dd	0.3948	-0.0929571,0.0433021,-0.0306213,0.1486825,-0.2086479,-0.0100998,-0.2094736,0.1619308,-0.111344,-0.3031051,0.0062023,-0.2700698,0.0536024,0.1504707,-0.1154679,0.1880379,0.1729625,0.1333107,-0.1055468,0.145439,-0.1081144,0.1717151,0.2597152,-0.0089183,-0.0506306,-0.1057439,0.2854542,-0.0388783,0.0352236,0.3450843,0.2672257,0.3522639
d4d98226bd1e38f7b5e520bc50c3adf1	0.3932	-0.0497999,0.4458664,0.1399322,0.0814286,0.1831253,0.0697089,0.043002,0.1661134,0.2191337,-0.1902921,-0.008413,-0.1422365,-0.0331979,-0.1533791,0.2206439,0.2594506,0.237614,-0.2091863,0.129978,-0.0182371,-0.001446,0.0347587,0.0607273,-0.1176713,-0.4046677,0.1351258,0.1336974,0.2823335,-0.0767278,0.0762159,0.1789103,0.0042939
69ca26d7e7d23df991c74b8d77a52755	0.3922	0.0211258,0.3794559,0.0926366,0.2998625,-0.183293,0.0492192,0.0542071,0.2134182,-0.1406722,-0.1664146,-0.1456775,-0.2519559,0.0739636,0.0936566,-0.0311687,0.0510271,0.3558582,0.0545626,-0.0966271,0.2163069,0.0805121,-0.0385183,0.1605354,-0.1206883,-0.1721804,0.131341,0.1443545,0.0353347,-0.1513688,0.2984264,0.052127,0.3238017
1a01060b1fc138abbeb4284d1d6a2382	0.3908	-0.1460665,-0.026246,0.0803881,0.1973971,0.1442083,-0.2170382,-0.1621594,-0.1273525,-0.1411295,0.0637098,0.0800408,-0.0135981,-0.2853907,0.0283236,-0.3136076,0.3179198,0.1502249,-0.2684322,-0.0421805,0.2099718,-0.1083642,0.2854395,0.3807085,0.0009816,-0.2292972,0.0728213,0.0564577,0.0755475,-0.2005202,-0.0541563,-0.0935243,0.1121561
c4a9cec9255c38ca8eb60759c4dd9376	0.3903	-0.1913464,0.3500513,-0.0277562,0.1620458,-0.1130731,-0.0540948,-0.0843478,0.2559463,-0.0241767,-0.0623956,-0.0783865,-0.2186579,-0.121719,-0.1983879,-0.239784,0.2284953,0.2819124,0.0275009,0.0149796,0.0669602,0.0178788,0.2158829,0.0485022,0.0385449,-0.156941,-0.0546746,0.2662404,0.1513796,-0.0874724,0.4319825,0.1357737,0.1826386
107d3ab49e7339439d894a82fb173079	0.3903	-0.174696,0.1983683,0.0653524,0.0376295,0.1065004,-0.0438755,-0.2263635,-0.0106905,-0.0600029,0.044606,0.1013922,-0.0449999,-0.380877,0.0903644,-0.105897,0.2247995,0.0991801,-0.2470843,0.0588107,0.1293159,-0.2349878,0.1994995,0.2763235,-0.0623256,-0.264893,-0.2957798,0.1129436,0.0421083,-0.1094362,0.0447723,-0.1010067,0.4052791
9e4adbd552ee388c95e37978ecfe3f58	0.3901	0.0320689,0.0596723,0.0176769,0.1316357,0.0566735,-0.1251807,-0.3085347,0.1041077,-0.0601904,0.0920198,-0.0260387,0.072624,-0.2237373,-0.1010395,-0.2175961,0.3429077,0.001866,-0.0882807,0.085891,0.0931568,-0.1799309,0.0349378,0.1207584,-0.0028105,-0.2995498,-0.1782633,0.2637568,0.0223657,-0.1039691,0.1048681,-0.1367931,0.5527012
103270c9877a382fb0f082ddbd3d7307	0.3898	0.0765385,0.1814372,-0.0409421,0.2004111,0.0668709,0.1169917,-0.1703357,-0.146387,-0.226899,-0.016658,0.3428537,-0.0707289,-0.2468864,0.2340454,-0.2454106,0.2076525,0.197709,-0.1351501,-0.0515645,0.0701798,-0.0947307,0.1005528,0.2590571,-0.1236868,-0.0258423,-0.0492638,0.0222921,0.0087415,-0.2865515,0.1251636,-0.0741076,0.4289772
9a6640ef8c953d2ea46bb3d64486df22	0.3878	-0.0929571,0.0433021,-0.0306213,0.1486825,-0.2086479,-0.0100998,-0.2094736,0.1619308,-0.111344,-0.3031051,0.0062023,-0.2700698,0.0536024,0.1504707,-0.1154679,0.1880379,0.1729625,0.1333107,-0.1055468,0.145439,-0.1081144,0.1717151,0.2597152,-0.0089183,-0.0506306,-0.1057439,0.2854542,-0.0388783,0.0352236,0.3450843,0.2672257,0.3522639
4cb74c16b65a3d558c8e85cd3fb82335	0.3875	-0.1426109,0.0359471,-0.0244166,0.1786762,-0.2804109,0.0019989,-0.1560142,-0.003991,-0.1094241,-0.1552479,-0.0483702,0.1968513,-0.2538059,-0.1607373,-0.2751701,0.2594958,0.0792532,0.2126906,0.2670589,0.2171704,-0.0080477,0.3563811,0.1011824,0.1679153,0.1273655,-0.2169279,0.1787601,0.0084972,-0.0028718,0.2802137,0.00726,0.1516132
656163308c5a337ba50b1c3bab9e52d4	0.3871	0.0042318,0.4312507,0.0845112,0.3131483,-0.1798101,0.0617443,0.0280526,0.2102489,-0.1263319,-0.1556533,-0.136894,-0.2652308,0.0268113,0.0988992,0.0233048,0.061551,0.340521,0.0749043,-0.1055819,0.2139854,0.0799923,-0.0085221,0.1434401,-0.1332644,-0.1581159,0.127765,0.1557122,0.0438119,-0.1157979,0.2823864,0.0574247,0.3103406
154e0e92532c35398dc448ae5e73e9fe	0.3842	-0.3578376,0.0796827,-0.2031404,0.1719813,0.0276779,-0.0266215,-0.4751453,0.022564,-0.0427579,0.1007554,0.1856326,0.210248,-0.0264881,-0.0789317,0.021664,0.2699238,0.0703947,-0.268996,0.0520861,0.0564504,-0.0678212,0.0521514,0.1993019,-0.1414815,-0.0117889,-0.1231085,-0.011522,0.0500223,-0.0128535,0.3857522,0.1877125,0.2090491
cdc3446cffd532e5b02e24d5ace2e157	0.3842	0.0838288,0.0319644,-0.0172025,0.396338,0.0141411,0.1651843,-0.2062762,-0.020734,-0.1821267,-0.2495664,0.1078623,-0.0676753,-0.2665265,-0.1134411,-0.2164218,0.1916048,0.2104963,-0.0342285,0.0689237,-0.0904819,0.0909346,0.2117108,0.0207767,0.2315317,-0.2731926,0.0758434,0.1644927,-0.0668641,0.025363,0.2606285,0.0147739,0.3724662
1f286139617e34be8c37375cbd4f3170	0.3837	-0.213445,0.2045688,0.0023726,0.1634656,-0.2808355,0.0835459,-0.1121688,0.0704267,-0.0839427,-0.1369764,-0.1588313,0.0472507,-0.0599346,-0.0905445,-0.3325952,0.3180539,0.1581811,0.0285353,0.0956373,0.039207,0.0563138,0.2909376,0.2079561,0.0785883,-0.2398146,-0.1036182,0.2267157,0.129388,-0.0482464,0.3352619,0.0904433,0.269415
3a361dc4ec5f30219a30520ab06427c2	0.3825	-0.1415315,-0.1675982,0.0143341,0.033147,-0.2346102,0.1437773,-0.0306958,0.2627251,0.0300283,-0.3061644,0.0577311,0.1299778,0.1179436,0.064842,-0.0002194,0.0212031,0.2397559,-0.1455093,0.255579,0.0381182,0.0678089,0.2706857,0.4468388,-0.3340877,0.0123204,-0.131642,-0.196088,0.0414024,0.1114805,0.2338171,0.0854673,0.0695549
4837be95268a3f938f93bfb2e8347eb3	0.3812	0.0291439,0.1488873,-0.0637047,0.1461493,0.0381904,0.1993764,-0.1028946,-0.2341879,-0.2463157,-0.0231044,0.2542669,-0.0562657,-0.2528922,0.3654247,-0.1283405,0.2149799,0.1337984,-0.1761314,-0.01304,0.0799033,-0.166883,0.1672711,0.2409922,-0.1106849,-0.0523128,0.0056595,-0.0649904,0.0625066,-0.2862317,0.0968414,-0.0877255,0.4051983
e49aa7dd810738cfbbc287f00d9cbaac	0.3799	-0.0215314,0.2660078,-0.0436156,0.1183227,-0.0661708,-0.0476816,-0.1329936,0.1338734,-0.3077316,-0.1345852,-0.1671483,-0.1912865,-0.1660674,0.0630854,0.0495629,0.342143,0.1149156,-0.0894894,-0.0701206,0.1756207,0.008619,0.1589783,0.3233407,-0.1722728,-0.2680264,-0.0018491,0.1026709,-0.032485,-0.0242249,0.2157381,-0.0667253,0.4366068
dc02fb128f9a30758a3989e3635f3f7d	0.3794	-0.2775605,0.2991783,0.134689,0.2361171,0.027732,-0.0867649,-0.2376262,0.1745121,-0.0423644,-0.2026169,-0.0219818,-0.2286656,-0.055796,-0.0318817,-0.120784,0.1487272,0.2014031,0.1343601,-0.0294366,0.2021524,-0.1846687,0.3490369,0.1139829,-0.1182687,-0.0649892,-0.1304401,0.1067651,-0.2770054,0.0433856,0.2245281,0.0632899,0.2809946
8bed975db98233bda5e700010c687124	0.3778	-0.1827908,0.3563232,0.1211456,0.1824474,-0.0155124,0.115084,0.0755944,0.3282629,0.063208,-0.1624265,-0.011082,-0.0488037,-0.0763319,0.0307878,-0.1406555,0.1372641,0.1956717,0.0453908,0.1830871,0.2730543,0.0859063,0.1964931,-0.052072,0.0827051,-0.1631669,-0.1122228,0.0133514,-0.0129105,-0.1539237,0.544969,-0.0157767,0.1481775
c60b21974e393b71a6c3048329c38e05	0.3758	-0.1610656,0.1931953,0.1011225,0.1182464,0.0641582,-0.0875136,-0.0942155,-0.1078268,-0.1589792,0.1023554,0.1093332,-0.0255741,-0.2579593,0.0851384,-0.0703624,0.2954215,0.3144312,-0.2833091,0.0058554,0.2178954,-0.2505308,0.2115897,0.2884501,0.1501409,-0.0666202,-0.2306736,0.0565926,0.0817241,-0.0234613,0.0786285,-0.1524899,0.3583725
3480342d5d50359fabec93ed82569afe	0.3746	-0.0193462,0.1286602,-0.0550151,0.1404392,0.0655853,-0.0769733,0.1398082,-0.0053474,0.0417368,-0.1619838,-0.01468,-0.0302164,-0.3043954,0.1342083,-0.1755189,0.2976784,0.053425,-0.256921,0.0107622,-0.0940736,0.1906367,0.2062002,0.364603,-0.0817268,-0.2151495,0.3501905,0.2441042,-0.079924,-0.3094502,0.0511274,-0.037108,0.2009291
30867909281d3fd58bbdbe0bdf1cae16	0.3738	0.0146735,0.056148,-0.0922738,0.0204051,0.2423055,-0.0481418,-0.057736,0.1980017,-0.0692689,-0.1448911,0.3380176,0.2050396,-0.1220787,-0.241502,-0.0123381,0.0166371,0.1959358,0.1330582,0.194206,0.2448111,0.0383535,0.3797129,0.100074,0.1431612,0.0415687,-0.0742409,0.0265059,-0.0905074,-0.1987399,0.4723489,0.1326833,0.0461845
d329c72e032f35dc98662d32deb65e08	0.3734	-0.0567464,0.1535813,0.0603546,0.0681431,0.0909294,-0.0464995,-0.040937,-0.3613148,-0.307256,-0.0334648,0.1394063,0.0962816,-0.3295088,0.104168,0.0224817,0.0695927,0.4204401,-0.0058919,0.1039615,0.1748933,-0.1909159,-0.0009821,0.2185968,-0.028888,0.1105588,-0.1120862,-0.0729747,-0.0767298,-0.1112121,0.4126077,0.0189527,0.2258427
12435524dfe13c898eee7cac6b946ea4	0.3721	0.2549281,0.0515504,0.0937982,0.2513304,0.1293308,0.1015037,-0.2190045,0.218658,0.056732,-0.1044428,0.0383261,0.0684541,0.080077,-0.1066239,-0.186703,0.232393,0.0636556,0.0573882,0.2306303,0.2768604,0.29158,-0.0023684,-0.1482293,0.0101138,0.0183256,0.1362217,0.2603738,0.1959247,-0.1434874,0.3402826,-0.0221706,0.3231506
af595cc2b9e13baa8b691b4b75165396	0.372	-0.1496647,0.2409404,0.0164832,0.1000651,0.1291398,-0.0673287,-0.1225539,-0.1102349,-0.147739,0.1062314,0.0949725,-0.0122929,-0.2546861,0.1553097,-0.1455127,0.2330317,0.2483377,-0.2946653,0.030315,0.2207467,-0.2792181,0.1201739,0.2751493,-0.0234243,-0.1686836,-0.1836375,0.0608898,0.0491892,-0.1098091,0.0298943,-0.1893452,0.4125776
2c6d7f6ba5a934a9b10a41d8b0b0bb1a	0.3719	-0.0307518,0.2673217,-0.0410637,0.1226529,-0.0768197,-0.0380866,-0.1180215,0.160269,-0.3009037,-0.1306818,-0.1656398,-0.1780139,-0.1738299,0.0672874,0.0679279,0.3301609,0.1078032,-0.0872609,-0.081098,0.1706262,0.0223877,0.1635156,0.3377965,-0.1851893,-0.2538234,-0.0178739,0.1143919,-0.0308811,0.005876,0.2352076,-0.0552091,0.4254749
aa6d9349b51533cd95070a537067d5d9	0.3715	-0.0587187,0.279005,0.0549128,0.2811675,-0.0547106,-0.0416061,-0.1030334,0.1532072,-0.2046771,0.1801323,0.1043851,0.1084425,-0.3183307,-0.2893104,-0.3153869,0.0070452,0.0710653,-0.0272265,0.1284015,-0.0633728,0.0215067,0.2178457,-0.0875424,-0.1119783,-0.2380211,-0.0199743,0.1438972,-0.0865802,-0.1321218,0.211042,-0.1939589,0.3701188
c6649226890336acb8fd16f2ea4d04c6	0.3714	-0.1377411,0.2306223,0.0430728,0.0995007,0.1239232,-0.071745,-0.1275786,-0.0961933,-0.1403977,0.1005717,0.0892989,0.0177079,-0.2247408,0.1540256,-0.1653581,0.2516253,0.2272558,-0.2853322,0.0043557,0.2352402,-0.2600036,0.1227921,0.3235451,-0.039728,-0.1730099,-0.1736133,0.0768105,0.0522455,-0.0952542,0.0417311,-0.1777713,0.4225746
da03ca7998cd3742b0165a70f97cbe21	0.3712	0.0448171,0.2106527,-0.0611346,0.140077,0.1027841,0.1529794,-0.0509249,-0.1833704,-0.239609,0.0184013,0.2662594,0.0146155,-0.197885,0.4090807,-0.1442191,0.200458,0.0104679,-0.1828305,-0.0430171,0.1194508,-0.0714972,0.0608391,0.2628224,-0.1506194,-0.0697818,-0.0109596,0.0056007,-0.0855748,-0.2976778,0.0609676,0.0297158,0.4560033
20c51ab122cb3db791f391fcf31ec769	0.3708	0.0381384,0.2303294,-0.1041394,0.2828202,-0.0718301,-0.2303138,0.0229642,0.1006242,-0.0922028,-0.0778975,0.1398838,-0.3143855,0.17131,0.1746619,-0.0830859,0.041847,0.0888542,0.0077182,0.1614567,0.2342507,-0.3289726,0.135731,0.2500996,-0.2147161,-0.1132734,-0.2423147,0.1389479,-0.0446698,-0.120708,0.0049973,0.1513775,0.3602316
9000f98b64533ebe8eb9560bc9f9be45	0.3707	-0.1622345,0.1120159,-0.0193835,0.0727861,-0.0522782,-0.123814,-0.1228151,0.200737,-0.0729917,-0.0271422,-0.0172475,-0.1482464,-0.1625601,-0.1930559,-0.3627453,0.0558258,0.33286,-0.0214847,-0.0763217,0.0639823,-0.0766347,0.2702518,0.1931557,0.1439029,-0.1439354,-0.0293959,0.3580295,0.1810532,-0.1010043,0.4142427,0.1487627,0.103454
a7cce15a63813eb8898148cb0a324b8d	0.37	-0.1718489,0.0225904,-0.0462849,0.0448597,-0.1159563,-0.1642367,0.0512148,0.0452798,-0.0240056,0.1048513,0.0057085,0.2054402,-0.1983464,-0.0818966,-0.067627,0.0221027,0.0168499,0.0596113,0.1020465,-0.0677198,-0.065244,0.5953485,0.1626558,0.0450504,-0.079393,-0.3506635,0.0781326,0.1285624,-0.0558104,0.43101,-0.2071968,0.1614172
682b42c07ad03c9fb22f051aacb168ec	0.3699	-0.100682,0.2379638,0.2505116,0.0043019,0.1196135,0.1663341,-0.1159955,0.0142205,-0.181852,-0.1308599,0.1956043,-0.0552223,-0.1465799,-0.1368708,-0.1823552,0.2454009,0.2724784,-0.1716257,0.0514607,0.168996,-0.2872843,0.2555662,0.2793607,-0.0114689,-0.2805415,0.0322368,0.0039009,-0.0626549,-0.1598315,0.0004693,-0.1111753,0.3272813
51dbe335e42c34b5a81883a55eb70382	0.3692	-0.1270952,0.2154263,-0.0438724,-0.0088743,-0.2112782,0.1312975,0.0417883,0.2767874,0.0205204,-0.1772614,-0.1295718,-0.0666845,0.1359377,-0.0731738,0.0010023,0.0738521,0.3196691,0.0892586,-0.0481962,0.218775,0.2143858,0.0682838,-0.1321313,0.197549,-0.4585517,0.138636,0.0557048,0.1989553,0.1155941,0.2452936,0.0534064,0.3111667
400a461091473487968ae27b0f4d4c8c	0.3678	-0.0274506,0.2117727,0.104991,0.0010704,0.1499131,-0.1456596,-0.2613174,0.0786933,-0.199367,-0.0124435,0.1311283,-0.0746478,-0.1610526,-0.0272769,-0.3493169,0.1996871,0.2768308,-0.349571,-0.0115465,0.2153133,-0.2476712,0.2892781,0.288096,-0.0358914,-0.0911498,-0.027609,0.0151734,0.2032371,-0.11352,-0.0028907,-0.0640183,0.1780957
544f1e4318d73d8e944c2902fed8cfd3	0.3665	-0.2090177,0.1085739,-0.098479,0.1374526,0.1572915,0.0106539,-0.213099,-0.1210304,-0.2080607,-0.0058046,0.1560838,-0.0548242,-0.1472713,0.3302345,-0.2390359,0.1746581,-0.0857853,-0.2044866,-0.0259889,-0.1511965,0.0027166,0.2179972,0.1757713,0.0034511,-0.2115043,0.0756023,0.1075131,-0.0043282,-0.4186999,0.1192072,-0.074341,0.3656758
